17.6;.064235;.071522;.34016;1.006;-.246;.05;.767;19.825606
17.7;.063373;.076795;.336709;1.006;-.246;.05;.765;19.818934
17.8;.061263;.081493;.334983;1.006;-.246;.05;.78;19.814158
17.9;.058483;.085232;.334983;.969;.012;.211;.761;19.639691
18.;.056661;.087245;.336709;.969;.012;.211;.791;19.638334
18.1;.056757;.086958;.339585;.969;.012;.211;.775;19.638721
18.2;.059154;.084273;.343036;.969;.012;.211;.781;19.640514
18.3;.062989;.079671;.345913;.969;.012;.211;.741;19.643334
18.4;.067495;.073152;.347734;.969;.012;.211;.74;19.647356
18.5;.071618;.065482;.347926;.969;.012;.211;.714;19.652176
18.6;.075165;.058291;.346488;.969;.012;.211;.738;19.655807
18.7;.078137;.051484;.343324;.969;.012;.211;.709;19.658672
18.8;.079863;.046019;.338914;.969;.012;.211;.749;19.661228
18.9;.080438;.042089;.333737;.857;.133;-.117;.747;19.950044
19.;.079959;.039692;.328272;.857;.133;-.117;.78;19.952769
19.1;.078617;.039021;.323958;.857;.133;-.117;.772;19.955424
19.2;.076603;.039596;.320602;.857;.133;-.117;.811;19.958097
19.3;.074494;.041322;.31878;.857;.133;-.117;.81;19.959889
19.4;.073439;.043623;.318685;.857;.133;-.117;.827;19.959497
19.5;.073727;.046499;.320314;.857;.133;-.117;.802;19.956486
19.6;.075453;.049183;.323191;.857;.133;-.117;.795;19.951348
19.7;.078521;.05158;.327121;.857;.133;-.117;.763;19.944216
19.8;.081589;.053498;.331627;.857;.133;-.117;.765;19.937298
19.9;.08341;.054744;.336325;1.048;.083;-.036;.752;19.947874
20.;.083794;.055415;.340544;1.048;.083;-.036;.779;19.946495
20.1;.082547;.055607;.343995;1.048;.083;-.036;.764;19.948355
20.2;.079863;.055319;.346584;1.048;.083;-.036;.784;19.953032
20.3;.075261;.055032;.348118;1.048;.083;-.036;.764;19.960487
20.4;.069413;.055127;.34831;1.048;.083;-.036;.769;19.968842
20.5;.062606;.05599;.347351;1.048;.083;-.036;.741;19.976871
20.6;.055894;.058004;.345242;1.048;.083;-.036;.755;19.98253
20.7;.050046;.061167;.342365;1.048;.083;-.036;.729;19.984955
20.8;.045444;.065769;.33901;1.048;.083;-.036;.751;19.983504
20.9;.041801;.071618;.336134;1.108;-.008;.268;.737;19.97615
21.;.039021;.078233;.334216;1.108;-.008;.268;.752;19.968478
21.1;.036816;.08504;.333737;1.108;-.008;.268;.738;19.959029
21.2;.035186;.091368;.334504;1.108;-.008;.268;.741;19.949035
21.3;.034802;.096545;.336613;1.108;-.008;.268;.71;19.939572
21.4;.036049;.100092;.339585;1.108;-.008;.268;.735;19.931716
21.5;.038733;.101914;.342941;1.108;-.008;.268;.718;19.926036
21.6;.042089;.101914;.346104;1.108;-.008;.268;.743;19.923332
21.7;.045157;.100284;.348597;1.108;-.008;.268;.755;19.923958
21.8;.047649;.097312;.350035;1.108;-.008;.268;.785;19.927522
21.9;.048896;.093573;.350227;.826;.052;.215;.771;19.734569
22.;.049087;.089259;.349077;.826;.052;.215;.803;19.74219
22.1;.048129;.084752;.346871;.826;.052;.215;.794;19.750872
22.2;.045924;.080342;.343803;.826;.052;.215;.801;19.760131
22.3;.042664;.076316;.340256;.826;.052;.215;.777;19.769233
22.4;.03835;.072481;.336613;.826;.052;.215;.789;19.778343
22.5;.033652;.068933;.333257;.826;.052;.215;.752;19.78666
22.6;.029146;.065578;.330285;.826;.052;.215;.76;19.793934
22.7;.025694;.062606;.327888;.826;.052;.215;.758;19.799584
22.8;.023681;.059921;.325779;.826;.052;.215;.793;19.803829
